INDIVIDUAL_ID,HOUSEHOLD_ID,FIRST_NAME,LAST_NAME,RFV Score,Age,Life Stage, Shoes-Sales Bf Promotion , Shoes-Sales Promotion , Shoes-Sales Af Promotion , Home-Sales Bf Promotion , Home-Sales Promotion , Home-Sales Af Promotion , Garden-Sales Bf Promotion , Garden-Sales Promotion , Garden-Sales Af Promotion , Shoes-PromotionOnlyFlag , Home-PromotionOnlyFlag , Garden-PromotionOnlyFlag 
5529318545,5543016242,Vicki,Cremonese,324,20,Young Singles, $ 240 , $ 588 , $ 235 , $ 140 , $ 568 , $ 413 , $ 214 , $ 497 , $ 305 ,1,1,0
5536372343,5549786568,Alyce,Rathbun,543,44,Young Singles, $ 106 , $ 626 , $ 200 , $ 401 , $ 468 , $ 156 , $ 188 , $ 323 , $ 429 ,1,0,0
5533867464,5547368929,Robin,Baker,221,50,Mom & Baby, $ 281 , $ 646 , $ 472 , $ 221 , $ 509 , $ 53 , $ 191 , $ 617 , $ 448 ,0,0,0
5530300318,5543954864,Thomas,Isitt,534,45,Empty Nesters, $ 473 , $ 697 , $ 326 , $ 467 , $ 511 , $ 326 , $ 94 , $ 306 , $ 51 ,1,0,1
5534122347,5547607342,Pierre,Coulombe,434,36,Young Singles, $ 462 , $ 529 , $ 283 , $ 77 , $ 384 , $ 176 , $ 187 , $ 667 , $ 367 ,1,1,1
5883725905,5883733386,Cynthia,Kent,441,34,Young Singles, $ 283 , $ 667 , $ 137 , $ 297 , $ 394 , $ 130 , $ 355 , $ 501 , $ 383 ,0,1,0
5536987310,5550390274,Robbie,Olsen,334,22,Mom & Baby, $ 222 , $ 585 , $ 231 , $ 231 , $ 687 , $ 164 , $ 349 , $ 366 , $ 65 ,0,1,0
5526289416,5540120802,Jeff,Wiser,552,40,Empty Nesters, $ 372 , $ 571 , $ 468 , $ 432 , $ 630 , $ 358 , $ 231 , $ 662 , $ 142 ,1,1,1
5526347610,5540175541,Valerie,Kelley,335,39,Matures, $ 414 , $ 321 , $ 431 , $ 436 , $ 465 , $ 456 , $ 77 , $ 421 , $ 61 ,1,1,1
5734562164,5734568537,Amy,King,352,48,Mom & Baby, $ 58 , $ 483 , $ 148 , $ 121 , $ 698 , $ 500 , $ 422 , $ 700 , $ 322 ,1,1,0
5533915445,5547413741,Bill,Edge,424,33,Empty Nesters, $ 450 , $ 532 , $ 181 , $ 421 , $ 687 , $ 324 , $ 425 , $ 571 , $ 354 ,1,0,0
5528841467,5542564170,Paula,Fronckowiak,521,55,Young Couples, $ 67 , $ 340 , $ 60 , $ 337 , $ 370 , $ 141 , $ 162 , $ 523 , $ 258 ,1,0,1
5531922661,5545509658,Gregory,Bonner,534,29,Empty Nesters, $ 176 , $ 528 , $ 197 , $ 208 , $ 332 , $ 357 , $ 111 , $ 508 , $ 441 ,0,0,1
5539474408,5552842336,Mary,Romanello,542,28,Young Singles, $ 388 , $ 526 , $ 212 , $ 65 , $ 531 , $ 438 , $ 364 , $ 616 , $ 211 ,0,0,1
5532184273,5545754317,Gerry,Orten,524,23,Young Singles, $ 356 , $ 504 , $ 364 , $ 158 , $ 506 , $ 485 , $ 285 , $ 394 , $ 401 ,1,0,0
5535836310,5549262191,Mike,McGarry,115,47,Matures, $ 425 , $ 337 , $ 399 , $ 252 , $ 504 , $ 366 , $ 464 , $ 521 , $ 127 ,0,1,1
5539724105,5553297668,Daniel,Seymour,543,25,Young Couples, $ 276 , $ 420 , $ 430 , $ 383 , $ 366 , $ 211 , $ 374 , $ 505 , $ 114 ,0,0,0
5528338426,5542081772,Bob,Lawson,333,39,Young Singles, $ 278 , $ 668 , $ 487 , $ 183 , $ 454 , $ 245 , $ 436 , $ 497 , $ 146 ,1,1,0
5526399894,5540224309,Deborah,Beam,135,49,Mom & Baby, $ 284 , $ 316 , $ 127 , $ 197 , $ 619 , $ 54 , $ 449 , $ 418 , $ 364 ,1,1,1
5529258842,5542960510,Mary,Richard,554,29,Young Singles, $ 118 , $ 358 , $ 452 , $ 248 , $ 379 , $ 332 , $ 103 , $ 411 , $ 287 ,1,0,0
5526179161,5540017607,Marie,Watson,433,29,Matures, $ 457 , $ 585 , $ 55 , $ 289 , $ 395 , $ 250 , $ 140 , $ 554 , $ 80 ,0,0,1
5528265431,5542013242,Kathy,Reeves,544,40,Matures, $ 483 , $ 363 , $ 247 , $ 457 , $ 544 , $ 336 , $ 327 , $ 665 , $ 393 ,0,1,0
5527501046,5552765648,Shelley,Jennings,434,34,Young Couples, $ 204 , $ 401 , $ 332 , $ 287 , $ 551 , $ 475 , $ 116 , $ 546 , $ 112 ,1,1,1
5539096296,5552445350,Elizabeth,Ricketts,241,54,Mom & Baby, $ 174 , $ 362 , $ 82 , $ 78 , $ 373 , $ 130 , $ 133 , $ 459 , $ 144 ,1,0,0
5530278774,5543934766,Connie,Lacey,114,26,Matures, $ 69 , $ 616 , $ 374 , $ 226 , $ 613 , $ 166 , $ 345 , $ 476 , $ 105 ,0,1,1
5539061467,5552411235,Steven,Simon,241,33,Empty Nesters, $ 401 , $ 446 , $ 142 , $ 225 , $ 520 , $ 150 , $ 128 , $ 645 , $ 260 ,1,1,0
5530097357,5543764745,Lynn,McTiernan,323,24,Empty Nesters, $ 61 , $ 665 , $ 455 , $ 474 , $ 607 , $ 471 , $ 275 , $ 567 , $ 456 ,1,0,1
5539432245,5553032538,Sherry,Grassman,224,22,Empty Nesters, $ 411 , $ 576 , $ 471 , $ 375 , $ 504 , $ 260 , $ 72 , $ 585 , $ 172 ,0,1,1
5529109132,5542820270,Machell,Johnson,411,44,Matures, $ 450 , $ 329 , $ 221 , $ 132 , $ 494 , $ 336 , $ 448 , $ 581 , $ 458 ,0,1,0
5538589659,5551951124,Ashley,Lambert,153,24,Matures, $ 341 , $ 544 , $ 154 , $ 376 , $ 562 , $ 454 , $ 272 , $ 354 , $ 423 ,1,1,0
5534931313,5548382853,Alex,Meleney,415,52,Young Singles, $ 95 , $ 384 , $ 57 , $ 114 , $ 462 , $ 231 , $ 214 , $ 562 , $ 491 ,1,1,1
5538519294,5551883642,Crystal,Anderson,133,28,Empty Nesters, $ 479 , $ 411 , $ 52 , $ 372 , $ 371 , $ 311 , $ 366 , $ 648 , $ 365 ,1,1,1
5528366502,5542107924,Amanda,Pack,415,41,Empty Nesters, $ 334 , $ 392 , $ 216 , $ 150 , $ 388 , $ 353 , $ 196 , $ 495 , $ 444 ,0,0,0
5534084199,5547571856,Corey,Banister,115,27,Young Couples, $ 163 , $ 690 , $ 389 , $ 123 , $ 608 , $ 57 , $ 447 , $ 340 , $ 417 ,1,1,1
5528410544,5542149024,Gary,Pratt,435,34,Empty Nesters, $ 493 , $ 697 , $ 125 , $ 459 , $ 337 , $ 137 , $ 292 , $ 548 , $ 387 ,0,1,1
5539928621,5553488323,Hannah,McDowell,113,49,Young Singles, $ 475 , $ 525 , $ 365 , $ 95 , $ 576 , $ 230 , $ 192 , $ 542 , $ 116 ,0,0,0
5538725520,5552082056,Jolene,Romasanta,143,36,Matures, $ 362 , $ 521 , $ 495 , $ 384 , $ 651 , $ 73 , $ 343 , $ 537 , $ 166 ,0,0,1
5531218077,5544832851,Julia,Vallez,514,37,Young Singles, $ 203 , $ 441 , $ 194 , $ 358 , $ 323 , $ 280 , $ 95 , $ 391 , $ 398 ,0,1,0
5539944418,5553501824,Barbara,Dion,222,33,Young Couples, $ 464 , $ 669 , $ 303 , $ 500 , $ 628 , $ 464 , $ 168 , $ 555 , $ 178 ,0,0,1
5533852438,5547354823,Danielle,Kelly,135,47,Mom & Baby, $ 457 , $ 379 , $ 302 , $ 498 , $ 513 , $ 301 , $ 227 , $ 554 , $ 348 ,0,1,1
5538112439,5551488859,Henrietta,Marcum,144,26,Young Singles, $ 72 , $ 696 , $ 359 , $ 201 , $ 410 , $ 356 , $ 253 , $ 505 , $ 382 ,0,0,1
5529364135,5543058682,Mary,Shaw Miller,155,53,Young Couples, $ 281 , $ 433 , $ 99 , $ 375 , $ 530 , $ 133 , $ 305 , $ 630 , $ 112 ,1,1,1
5528171339,5541925297,Russell,Andrew,422,31,Mom & Baby, $ 240 , $ 512 , $ 222 , $ 283 , $ 391 , $ 350 , $ 206 , $ 552 , $ 448 ,0,1,1
5538228301,5551600273,Barbara,Pryor,154,53,Mom & Baby, $ 193 , $ 551 , $ 88 , $ 456 , $ 694 , $ 254 , $ 298 , $ 445 , $ 321 ,0,0,0
5536959961,5550363551,Tina,Kelley,121,29,Young Couples, $ 170 , $ 348 , $ 412 , $ 286 , $ 615 , $ 409 , $ 334 , $ 509 , $ 128 ,1,0,1
5539740920,5553313033,Charles,Rigby,555,31,Young Singles, $ 289 , $ 555 , $ 407 , $ 81 , $ 319 , $ 202 , $ 173 , $ 394 , $ 160 ,0,1,0
5531198229,5544814351,Jill,Mattan,543,33,Young Singles, $ 247 , $ 424 , $ 200 , $ 406 , $ 426 , $ 392 , $ 88 , $ 595 , $ 342 ,0,1,0
5530438752,5544087222,Karen,Giannotti,322,29,Empty Nesters, $ 263 , $ 595 , $ 364 , $ 287 , $ 421 , $ 269 , $ 315 , $ 411 , $ 422 ,1,0,1
5526366407,5540193053,Tamara,Liebig,413,42,Young Couples, $ 213 , $ 505 , $ 198 , $ 208 , $ 389 , $ 472 , $ 408 , $ 524 , $ 148 ,1,1,0
5528391236,5542130999,Dianne,Schweiner,115,50,Matures, $ 312 , $ 344 , $ 247 , $ 203 , $ 450 , $ 248 , $ 435 , $ 700 , $ 272 ,0,0,0
5532156173,5545728051,Hanh,Pham,125,52,Matures, $ 80 , $ 428 , $ 417 , $ 330 , $ 559 , $ 216 , $ 77 , $ 572 , $ 95 ,0,1,1
5529337886,5543034303,Melody,Cooper,333,31,Mom & Baby, $ 55 , $ 555 , $ 100 , $ 425 , $ 431 , $ 481 , $ 70 , $ 611 , $ 239 ,1,1,1
5532989326,5546528815,Diane,Greger,511,48,Mom & Baby, $ 489 , $ 691 , $ 352 , $ 233 , $ 569 , $ 412 , $ 393 , $ 694 , $ 263 ,0,0,1
5529330407,5543027330,Donna,Kelly,455,39,Young Singles, $ 387 , $ 628 , $ 365 , $ 277 , $ 377 , $ 479 , $ 50 , $ 435 , $ 185 ,0,1,1
5535869200,5549294383,Youngmin,Koh,125,35,Young Singles, $ 359 , $ 324 , $ 455 , $ 365 , $ 311 , $ 498 , $ 201 , $ 302 , $ 174 ,0,1,0
5528362520,5542104221,Rachel,Land,315,31,Mom & Baby, $ 233 , $ 333 , $ 130 , $ 346 , $ 590 , $ 219 , $ 323 , $ 566 , $ 58 ,1,1,1
5538655383,5552014086,Susan,Pyrtko,141,53,Mom & Baby, $ 140 , $ 512 , $ 52 , $ 135 , $ 644 , $ 176 , $ 357 , $ 616 , $ 260 ,1,0,0
5539125024,5552473552,Tiffany,Wunder,251,28,Matures, $ 268 , $ 395 , $ 61 , $ 446 , $ 579 , $ 177 , $ 164 , $ 591 , $ 142 ,0,1,0
5538648513,5552007669,Judy,Irwin,151,52,Empty Nesters, $ 106 , $ 314 , $ 189 , $ 301 , $ 491 , $ 67 , $ 480 , $ 513 , $ 357 ,0,1,1
5538393847,5551761775,Sara,Regan,121,49,Mom & Baby, $ 235 , $ 438 , $ 60 , $ 179 , $ 514 , $ 188 , $ 383 , $ 425 , $ 471 ,1,0,1
5538749540,5552105571,Jenna,Fillman,511,39,Young Singles, $ 302 , $ 660 , $ 99 , $ 319 , $ 374 , $ 114 , $ 74 , $ 491 , $ 261 ,1,0,1
5533194683,5546721286,Dennis,Pedersen,425,43,Matures, $ 323 , $ 687 , $ 489 , $ 84 , $ 364 , $ 361 , $ 324 , $ 617 , $ 417 ,0,1,0
5529340421,5543036675,Star,Tri,114,44,Empty Nesters, $ 249 , $ 425 , $ 171 , $ 54 , $ 497 , $ 183 , $ 393 , $ 365 , $ 442 ,1,0,1
5538752415,5552108381,Marc,Phothiboupha,143,29,Matures, $ 148 , $ 630 , $ 162 , $ 353 , $ 590 , $ 412 , $ 157 , $ 399 , $ 65 ,0,1,0
5538374767,5551743092,Darrell,McCain,111,40,Mom & Baby, $ 129 , $ 345 , $ 378 , $ 308 , $ 512 , $ 194 , $ 433 , $ 373 , $ 68 ,0,1,1
5531919651,5545506854,Heather,Chapman,524,41,Young Singles, $ 284 , $ 323 , $ 460 , $ 479 , $ 574 , $ 405 , $ 444 , $ 397 , $ 222 ,1,0,1
5532103650,5545678870,Rebekah,Myers,142,40,Young Singles, $ 230 , $ 331 , $ 61 , $ 310 , $ 586 , $ 359 , $ 244 , $ 486 , $ 57 ,1,0,0
5535911887,5549336229,Bruce,Carithers,314,23,Mom & Baby, $ 152 , $ 457 , $ 132 , $ 194 , $ 332 , $ 289 , $ 371 , $ 530 , $ 143 ,1,0,0
5533175815,5546703632,Cheryl,Drake,214,53,Mom & Baby, $ 360 , $ 349 , $ 100 , $ 120 , $ 503 , $ 148 , $ 113 , $ 405 , $ 88 ,0,1,1
5530290535,5543945744,Kammy,Algiers,354,29,Mom & Baby, $ 444 , $ 329 , $ 212 , $ 325 , $ 435 , $ 285 , $ 161 , $ 636 , $ 271 ,1,1,0
5534192668,5552939888,Bernard,Pincus,111,28,Young Couples, $ 167 , $ 437 , $ 211 , $ 316 , $ 398 , $ 83 , $ 192 , $ 505 , $ 440 ,1,1,0
5527629200,5541407177,Inga,King,324,46,Young Singles, $ 249 , $ 698 , $ 228 , $ 101 , $ 696 , $ 105 , $ 420 , $ 699 , $ 199 ,1,0,0
5530285733,5543941245,Linda,Grayson,525,26,Matures, $ 113 , $ 657 , $ 203 , $ 133 , $ 434 , $ 449 , $ 174 , $ 408 , $ 309 ,0,1,1
5530126565,5543792063,Kirstin,Murphy,124,33,Young Couples, $ 369 , $ 421 , $ 358 , $ 461 , $ 445 , $ 183 , $ 94 , $ 387 , $ 407 ,1,1,1
5530077621,5543746277,Lashonda,Felder,322,22,Matures, $ 117 , $ 430 , $ 147 , $ 157 , $ 360 , $ 204 , $ 334 , $ 492 , $ 495 ,0,0,1
5539694655,5553270848,Gabrielle,Culpepper,324,50,Young Couples, $ 120 , $ 507 , $ 481 , $ 479 , $ 613 , $ 207 , $ 154 , $ 360 , $ 337 ,0,1,1
5529453626,5543144788,Margaret,Knowlton,141,44,Young Singles, $ 126 , $ 350 , $ 372 , $ 484 , $ 479 , $ 399 , $ 121 , $ 425 , $ 459 ,0,0,1
5538552551,5551915639,Jonathan,Walker,123,35,Matures, $ 276 , $ 393 , $ 371 , $ 330 , $ 625 , $ 223 , $ 187 , $ 459 , $ 228 ,0,1,1
5531937086,5545523169,Phyllis,McKie,213,29,Young Singles, $ 348 , $ 457 , $ 468 , $ 367 , $ 644 , $ 100 , $ 259 , $ 480 , $ 404 ,1,0,1
5538560915,5551923610,Bill,Hensel,141,46,Matures, $ 74 , $ 322 , $ 485 , $ 171 , $ 347 , $ 239 , $ 493 , $ 431 , $ 326 ,1,0,0
5538316335,5551685729,Denise,McDonald,113,30,Young Singles, $ 260 , $ 635 , $ 397 , $ 127 , $ 413 , $ 113 , $ 305 , $ 420 , $ 190 ,1,1,0
5531191615,5544808166,Darlene,Wood,355,34,Young Singles, $ 332 , $ 519 , $ 307 , $ 429 , $ 354 , $ 292 , $ 424 , $ 377 , $ 199 ,0,0,0
5529290809,5542990268,Mary,Barton,533,54,Matures, $ 51 , $ 397 , $ 133 , $ 464 , $ 622 , $ 361 , $ 137 , $ 630 , $ 276 ,0,0,0
5539015596,5552366335,Angela,Arce,341,49,Mom & Baby, $ 104 , $ 385 , $ 135 , $ 308 , $ 482 , $ 280 , $ 269 , $ 683 , $ 157 ,1,1,1
5526406772,5552731752,Vicki,Mares,245,55,Empty Nesters, $ 449 , $ 388 , $ 421 , $ 440 , $ 669 , $ 434 , $ 488 , $ 496 , $ 276 ,0,0,1
5862337548,5862341373,Elyse,Pastel,431,43,Young Couples, $ 330 , $ 373 , $ 148 , $ 61 , $ 649 , $ 181 , $ 378 , $ 316 , $ 172 ,0,0,1
5539258731,5552604859,Dalbert,Garcia,321,47,Young Singles, $ 129 , $ 335 , $ 328 , $ 464 , $ 385 , $ 354 , $ 485 , $ 584 , $ 476 ,1,0,0
5539785734,5553353885,Elizabeth,Drake,513,53,Matures, $ 100 , $ 666 , $ 188 , $ 73 , $ 681 , $ 422 , $ 311 , $ 485 , $ 67 ,0,0,0
5539766819,5553336629,Brad,Germany,533,33,Young Couples, $ 71 , $ 530 , $ 104 , $ 500 , $ 429 , $ 180 , $ 290 , $ 562 , $ 258 ,1,1,0
5736029188,5736036256,Loretta,Laskowski,352,35,Matures, $ 378 , $ 422 , $ 368 , $ 154 , $ 532 , $ 255 , $ 88 , $ 401 , $ 246 ,0,0,1
5532146537,5545719113,Dan,Rooney,423,44,Young Singles, $ 70 , $ 544 , $ 314 , $ 477 , $ 451 , $ 344 , $ 208 , $ 664 , $ 313 ,0,0,0
5531931321,5552818067,Cb,Webb,333,25,Empty Nesters, $ 254 , $ 631 , $ 193 , $ 193 , $ 520 , $ 350 , $ 345 , $ 481 , $ 384 ,0,1,0
5538769910,5552125569,Bryan,Tomilson,153,27,Empty Nesters, $ 239 , $ 491 , $ 314 , $ 253 , $ 531 , $ 261 , $ 163 , $ 592 , $ 235 ,0,0,0
5531260532,5544872463,Joanne,Faberzak,545,33,Young Singles, $ 154 , $ 521 , $ 434 , $ 393 , $ 551 , $ 82 , $ 133 , $ 439 , $ 106 ,0,1,1
5531192809,5544809288,Teri,Fahrenbruch,414,22,Mom & Baby, $ 491 , $ 435 , $ 210 , $ 490 , $ 423 , $ 221 , $ 458 , $ 636 , $ 376 ,1,1,1
5534911779,5548364643,Robert,Eischen,123,46,Young Couples, $ 200 , $ 676 , $ 94 , $ 378 , $ 498 , $ 138 , $ 324 , $ 607 , $ 244 ,0,0,1
5537841962,5551224984,Barbara,Dingus,253,26,Young Singles, $ 431 , $ 393 , $ 498 , $ 412 , $ 593 , $ 293 , $ 61 , $ 355 , $ 280 ,0,0,0
5539646846,5553227425,Sally,Santo,443,33,Young Singles, $ 457 , $ 335 , $ 62 , $ 133 , $ 548 , $ 481 , $ 73 , $ 646 , $ 331 ,0,1,1
5538048039,5552921679,Harry,Wayman,543,37,Matures, $ 59 , $ 529 , $ 52 , $ 484 , $ 618 , $ 317 , $ 482 , $ 685 , $ 406 ,1,1,1
5531223978,5544838331,Rosemary,Kampschroer,353,51,Young Couples, $ 226 , $ 333 , $ 350 , $ 90 , $ 678 , $ 241 , $ 253 , $ 595 , $ 236 ,1,1,1
5538341417,5551710372,Brittney,Rivers,135,46,Young Couples, $ 440 , $ 692 , $ 137 , $ 422 , $ 475 , $ 264 , $ 227 , $ 491 , $ 219 ,0,1,0
5539944092,5553501518,Ivy,Harris,332,27,Matures, $ 440 , $ 621 , $ 113 , $ 310 , $ 521 , $ 414 , $ 402 , $ 324 , $ 251 ,1,1,1
5538731522,5552087892,Joseph,Daou,151,46,Young Singles, $ 489 , $ 515 , $ 500 , $ 198 , $ 490 , $ 301 , $ 455 , $ 420 , $ 184 ,1,1,0
5538540601,5551904275,Michael,Dwyer,545,36,Mom & Baby, $ 358 , $ 591 , $ 450 , $ 397 , $ 488 , $ 87 , $ 203 , $ 496 , $ 83 ,0,1,1
5529026249,5542742760,Anne,Fish,241,51,Young Singles, $ 129 , $ 547 , $ 113 , $ 482 , $ 314 , $ 185 , $ 195 , $ 632 , $ 71 ,1,0,1
5528313472,5542058347,Debbie,Lech,342,34,Empty Nesters, $ 91 , $ 492 , $ 102 , $ 132 , $ 650 , $ 487 , $ 214 , $ 604 , $ 279 ,1,0,0
5538982880,5552334215,Peggy,Cook,223,24,Mom & Baby, $ 67 , $ 518 , $ 487 , $ 320 , $ 568 , $ 282 , $ 336 , $ 659 , $ 256 ,1,1,1
5530282451,5543938190,Lauri,Boehlert,224,32,Mom & Baby, $ 257 , $ 627 , $ 307 , $ 398 , $ 312 , $ 488 , $ 55 , $ 392 , $ 488 ,0,1,0
5526402852,5540227048,Thomas,Pedersen,314,37,Empty Nesters, $ 133 , $ 519 , $ 304 , $ 389 , $ 501 , $ 336 , $ 315 , $ 661 , $ 162 ,1,1,0
5531224434,5544838769,Sandy,Carter,425,27,Young Couples, $ 54 , $ 381 , $ 288 , $ 376 , $ 393 , $ 160 , $ 349 , $ 431 , $ 140 ,0,1,0
5539482646,5553078310,Rick,Buehner,424,40,Mom & Baby, $ 344 , $ 503 , $ 172 , $ 314 , $ 690 , $ 320 , $ 148 , $ 596 , $ 282 ,0,1,1
5539259406,5552605515,Craig,Simmons,321,48,Young Singles, $ 443 , $ 588 , $ 194 , $ 458 , $ 615 , $ 205 , $ 165 , $ 309 , $ 327 ,0,1,1
5527571901,5552769333,Sherry,Gouweloos,345,36,Matures, $ 332 , $ 496 , $ 204 , $ 463 , $ 363 , $ 185 , $ 329 , $ 551 , $ 279 ,1,0,0
5538851178,5552973820,Laura,Caravello,211,24,Empty Nesters, $ 224 , $ 416 , $ 348 , $ 108 , $ 335 , $ 403 , $ 327 , $ 598 , $ 233 ,1,0,0
5538433903,5551800836,Brett,Sanford,123,49,Young Singles, $ 135 , $ 692 , $ 478 , $ 162 , $ 622 , $ 205 , $ 167 , $ 593 , $ 269 ,0,1,0
5533134358,5546664990,Cynthia,Krol,134,41,Mom & Baby, $ 59 , $ 490 , $ 113 , $ 102 , $ 319 , $ 100 , $ 323 , $ 452 , $ 103 ,0,1,1
5537604946,5550993345,Jamie,Lamke,411,50,Mom & Baby, $ 132 , $ 378 , $ 459 , $ 460 , $ 441 , $ 303 , $ 219 , $ 545 , $ 452 ,1,1,1
5538954519,5552306479,Nicole,Cacialli,223,31,Empty Nesters, $ 164 , $ 357 , $ 298 , $ 145 , $ 511 , $ 331 , $ 391 , $ 307 , $ 151 ,1,1,1
5535836649,5549262522,Susan,Farrell,525,47,Empty Nesters, $ 394 , $ 470 , $ 394 , $ 239 , $ 663 , $ 205 , $ 282 , $ 400 , $ 241 ,1,0,1
5538157221,5551532047,Tamar,Karakozova,135,30,Mom & Baby, $ 212 , $ 395 , $ 110 , $ 388 , $ 636 , $ 219 , $ 261 , $ 417 , $ 268 ,0,1,1
5531579235,5545178221,John,Grossheim,242,47,Matures, $ 107 , $ 473 , $ 154 , $ 363 , $ 591 , $ 106 , $ 412 , $ 324 , $ 316 ,0,1,0
5537600145,5550988648,Sharon,Walters,245,35,Young Couples, $ 314 , $ 556 , $ 425 , $ 220 , $ 528 , $ 115 , $ 465 , $ 637 , $ 79 ,1,1,1
5532209171,5552906751,Frank,Holloway,525,25,Mom & Baby, $ 145 , $ 440 , $ 488 , $ 410 , $ 629 , $ 247 , $ 265 , $ 457 , $ 434 ,1,0,0
5536820212,5550226741,Fred,Zales,243,41,Mom & Baby, $ 270 , $ 426 , $ 147 , $ 56 , $ 524 , $ 303 , $ 64 , $ 542 , $ 191 ,1,1,0
5539479305,5553075333,Mark,Rodnitzky,254,20,Young Couples, $ 229 , $ 371 , $ 496 , $ 125 , $ 303 , $ 433 , $ 473 , $ 347 , $ 64 ,1,1,1
5530031620,5543703137,Jim,Ferencak,452,45,Mom & Baby, $ 364 , $ 500 , $ 155 , $ 420 , $ 572 , $ 57 , $ 416 , $ 331 , $ 440 ,1,1,1
5533176887,5546704628,Cindy,Diccianni,415,55,Young Singles, $ 344 , $ 398 , $ 152 , $ 185 , $ 466 , $ 210 , $ 53 , $ 370 , $ 336 ,0,0,0
5533451675,5546967772,Diane,Seeley,532,37,Young Couples, $ 217 , $ 456 , $ 277 , $ 433 , $ 478 , $ 454 , $ 103 , $ 361 , $ 431 ,0,0,0
5536902453,5550307286,Corinne,McInteer,233,43,Mom & Baby, $ 228 , $ 467 , $ 313 , $ 461 , $ 442 , $ 130 , $ 407 , $ 686 , $ 94 ,1,1,0
5539594444,5553179875,Rhonda,Lessard,225,50,Mom & Baby, $ 291 , $ 631 , $ 328 , $ 347 , $ 395 , $ 347 , $ 81 , $ 596 , $ 472 ,1,1,1
5538317762,5551687130,Jeri,Widenhouse,311,44,Matures, $ 161 , $ 627 , $ 101 , $ 87 , $ 481 , $ 361 , $ 130 , $ 633 , $ 271 ,0,0,1
5530040402,5543711371,Diana,Hauswirth,231,55,Young Singles, $ 208 , $ 668 , $ 59 , $ 149 , $ 501 , $ 148 , $ 77 , $ 638 , $ 200 ,0,1,1
5527633712,5541411387,Shelley,Catanzaro,134,48,Empty Nesters, $ 177 , $ 335 , $ 178 , $ 498 , $ 318 , $ 194 , $ 187 , $ 378 , $ 59 ,0,1,1
5538253154,5551624294,Brooke,Grossenbacher,332,27,Matures, $ 112 , $ 362 , $ 51 , $ 204 , $ 422 , $ 463 , $ 368 , $ 349 , $ 98 ,0,1,1
5528390222,5542130072,Nickie,Moreno,413,47,Matures, $ 178 , $ 335 , $ 318 , $ 103 , $ 367 , $ 407 , $ 141 , $ 510 , $ 277 ,0,1,1
5902139295,5902147686,Linda,Pike,541,45,Mom & Baby, $ 423 , $ 512 , $ 268 , $ 343 , $ 327 , $ 162 , $ 354 , $ 469 , $ 205 ,1,0,1
5535806195,5549232681,Brian,Tucker,253,30,Young Singles, $ 251 , $ 649 , $ 246 , $ 378 , $ 656 , $ 71 , $ 351 , $ 642 , $ 295 ,1,1,0
5538064763,5551442844,Joann,Knob,135,47,Young Couples, $ 266 , $ 401 , $ 495 , $ 83 , $ 699 , $ 415 , $ 344 , $ 602 , $ 314 ,0,0,1
5538627590,5551987481,Jeanne,Holt,252,39,Young Couples, $ 362 , $ 494 , $ 446 , $ 111 , $ 652 , $ 279 , $ 477 , $ 327 , $ 340 ,1,1,1
5538486368,5551851832,Terry,Nelson,154,45,Mom & Baby, $ 489 , $ 419 , $ 394 , $ 131 , $ 421 , $ 181 , $ 478 , $ 626 , $ 447 ,0,1,0
5538999113,5552350117,Michael,Harrison,553,27,Mom & Baby, $ 250 , $ 434 , $ 310 , $ 491 , $ 462 , $ 398 , $ 361 , $ 659 , $ 186 ,0,0,1
5538853219,5552207251,Janet,Kirk,432,42,Empty Nesters, $ 313 , $ 641 , $ 446 , $ 444 , $ 668 , $ 344 , $ 416 , $ 530 , $ 460 ,1,0,1
5533700769,5547208557,Lori,Clark,142,32,Empty Nesters, $ 226 , $ 392 , $ 299 , $ 60 , $ 363 , $ 83 , $ 370 , $ 542 , $ 497 ,1,0,0
5538488169,5551853577,Jeff,Wood,154,55,Young Couples, $ 437 , $ 606 , $ 131 , $ 365 , $ 550 , $ 453 , $ 334 , $ 648 , $ 405 ,1,1,1
5526366791,5540193414,Mike,Charvat,315,45,Young Singles, $ 83 , $ 540 , $ 483 , $ 89 , $ 392 , $ 447 , $ 397 , $ 389 , $ 448 ,0,1,1
5526422676,5540245546,Symanie,Labombard,325,35,Young Couples, $ 479 , $ 403 , $ 403 , $ 462 , $ 371 , $ 143 , $ 336 , $ 373 , $ 496 ,1,1,0
5527467632,5541255765,Sande,Bonsall,334,35,Empty Nesters, $ 132 , $ 559 , $ 213 , $ 424 , $ 322 , $ 436 , $ 400 , $ 364 , $ 101 ,1,0,0
5537886347,5551268472,Judy,Fisher,512,31,Mom & Baby, $ 125 , $ 658 , $ 384 , $ 104 , $ 534 , $ 125 , $ 370 , $ 677 , $ 206 ,1,0,1
5528361718,5542103475,Peter,Musso,115,30,Mom & Baby, $ 461 , $ 420 , $ 198 , $ 325 , $ 469 , $ 209 , $ 463 , $ 401 , $ 313 ,0,0,1
5535703758,5549132868,Betty,Knight,352,34,Young Couples, $ 494 , $ 587 , $ 136 , $ 237 , $ 347 , $ 372 , $ 442 , $ 302 , $ 383 ,1,0,1
5531078922,5544702465,Jim,Schnitzler,551,52,Empty Nesters, $ 183 , $ 561 , $ 317 , $ 147 , $ 609 , $ 482 , $ 324 , $ 470 , $ 294 ,0,1,0
