Company Name,DUNS Number,Address: line1,Address: line2,City,State/Province,State/Province ISO code,Country,Annual Sales,Industry,SIC Code,Website,Contact Job Title,Gender,Personal Linkedin Link,Contact First Name,Contact Last Name,No of PCs,No of Servers,No of Colur Printers,Major Network Brand,No of Laser Printers
General Electric Company,70-510-7664,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,9038906031,"Real Estate, Rental & Leasing",36047291,g.co,Deputy General Manager - IT,Female,www.linkedin.com/Anett,Anett,BURKE,824,53,41,,10
General Mills Inc,70-510-7665,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,8619670088,IT Supplier,36047292,g.co,Vice President - Planning & Communi,Female,www.linkedin.com/Elbertine,Elbertine,WEBSTER,626,68,48,,14
General Motors Corporation,70-510-7666,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,7746517959,Utilities & Waste Management,36047293,g.co,Manager - Business Development,Male,www.linkedin.com/Stanwood,Stanwood,IT,667,54,168,,6
Genesis Health Ventures Inc.,70-510-7667,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,9043647153,MINING,36047294,g.co,Director & Head - IT,Female,www.linkedin.com/Jennee,Jennee,ROSE,177,24,97,,13
Gentek Inc.,70-510-7668,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,5818326322,Personal & Other Services,36047295,g.co,Assistant Engineer,Male,www.linkedin.com/Dave,Dave,DAWSON,254,29,153,,6
Gentiva Health Services Inc.,70-510-7669,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,8162266478,Government,36047296,g.co,Team Lead - HR,Male,www.linkedin.com/Brewer,Brewer,FISHER,195,32,178,,14
Genuine Parts Company,70-510-7670,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,4803071077,Banking,36047297,g.co,Director - Production & Project,Male,www.linkedin.com/Hirsch,Hirsch,OWENS,571,31,56,,10
Genuity Inc.,70-510-7671,5,91538 Del Sol Trail,Bakersfield,New Jersey,NJ,United States,4881869593,Personal & Other Services,36047298,g.co,Additional General Manager - Projects,Male,www.linkedin.com/Jacques,Jacques,WILLIS,737,35,150,,9
Genzyme Corporation,70-510-7672,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,4504346089,Diversified,36047299,g.co,Senior Vice President - IT & Technology,Female,www.linkedin.com/Liz,Liz,COLEMAN,286,46,98,,13
Georgia Gulf Corporation,70-510-7673,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,1106676581,MINING,36047300,g.co,Additional General Manager - IT,Male,www.linkedin.com/Martyn,Martyn,DAVID,730,52,98,,10
Georgia-Pacific Corporation,70-510-7674,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,2369244178,Accommodation & Food Services,36047301,g.co,General Manager - Manufacturing,Female,www.linkedin.com/Trudie,Trudie,WELCH,495,27,149,,16
Gillette Company,70-510-7675,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,2584458566,"Arts, Entertainment & Recreation",36047302,g.co,President & Managing Director,Female,www.linkedin.com/Rikki,Rikki,OWEN,935,56,93,,13
Gold Kist Inc.,70-510-7676,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,2422928856,Transport & Warehousing,36047303,g.co,Deputy General Manager - HR,Female,www.linkedin.com/Aloysia,Aloysia,NICHOLS,797,67,195,,19
Golden State Bancorp Inc.,70-510-7677,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,1157479417,Transport & Warehousing,36047304,g.co,Chief Financial Officer & Head - IT,Male,www.linkedin.com/Tybalt,Tybalt,REED,420,58,103,,11
Golden West Financial Corporation,70-510-7678,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,1062240805,Personal & Other Services,36047305,g.co,Programmer - IT,Male,www.linkedin.com/Gav,Gav,BROWN,139,67,148,,6
Goldman Sachs Group Inc.,70-510-7679,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,9903542639,Electrical & Electronics,36047306,g.co,Senior Manager - Regional,Male,www.linkedin.com/Nels,Nels,KING,997,44,126,,9
Goodrich Corporation,70-510-7680,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,7877136756,Health & Community Services,36047307,g.co,Administrator - Systems,Male,www.linkedin.com/Higgins,Higgins,BOOTH,259,30,39,,11
The Goodyear Tire & Rubber Company,70-510-7681,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,9783241932,Government,36047308,g.co,General Manager - Products & HR,Male,www.linkedin.com/Mayer,Mayer,GEORGE,510,61,72,,19
Granite Construction Incorporated,70-510-7682,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,6116519563,Finance & Insurance,36047309,g.co,Director - Services,Male,www.linkedin.com/Jean-Paul,Jean-Paul,WILSON,290,50,48,,16
Graybar Electric Company Inc.,70-510-7683,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,7923642248,Accommodation & Food Services,36047310,g.co,Deputy General Manager - Finance & Accounts,Male,www.linkedin.com/Han,Han,ARMSTRONG,135,56,193,,14
Great Lakes Chemical Corporation,70-510-7684,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,3455784184,Banking,36047311,g.co,Senior Associate,Male,www.linkedin.com/Shimon,Shimon,ANDREWS,520,42,63,,8
Great Plains Energy Inc.,70-510-7685,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,2099518648,Diversified,36047312,g.co,Manager - Investment Banking,Female,www.linkedin.com/Paige,Paige,HOUSE,928,50,59,,5
GreenPoint Financial Corp.,70-510-7686,5,91538 Del Sol Trail,Bakersfield,Washington,WA,United States,7948307594,WHOLESALE & RETAIL TRADE,36047313,g.co,Assistant Manager - IT & Systems,Male,www.linkedin.com/Valentin,Valentin,JOSEPH,946,38,46,,6
Greif Bros. Corporation,70-510-7687,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,5777247939,Accommodation & Food Services,36047314,g.co,Solution Specialist,Male,www.linkedin.com/Albrecht,Albrecht,COOKE,153,50,112,,20
Grey Global Group Inc.,70-510-7688,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,9146881294,Accommodation & Food Services,36047315,g.co,Senior Systems Consultant,Male,www.linkedin.com/Chancey,Chancey,WATTS,513,49,134,,13
Group 1 Automotive Inc.,70-510-7689,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,3619741533,Banking,36047316,g.co,Deputy General Manager - Computer,Female,www.linkedin.com/Lainey,Lainey,HOLMES,133,33,168,,19
Guidant Corporation,70-510-7690,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,5918842446,Information & Media,36047317,g.co,Vice President - IT & Finance,Female,www.linkedin.com/Merrill,Merrill,SIMPSON,231,59,165,,7
H&R Block Inc.,70-510-7691,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,1352218046,IT Supplier,36047318,g.co,Head - IT Security,Female,www.linkedin.com/Michelina,Michelina,MARSHALL,203,51,45,,7
H.B. Fuller Company,70-510-7692,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,1335557597,IT Supplier,36047319,g.co,Chief Manager - System,Male,www.linkedin.com/Curtis,Curtis,HUGHES,700,23,47,,6
H.J. Heinz Company,70-510-7693,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,2147958059,Telecommunications,36047320,g.co,Igp,Male,www.linkedin.com/Claude,Claude,CONNOR,977,35,174,,14
Halliburton Co.,70-510-7694,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,1461849728,IT Supplier,36047321,g.co,Vice President - IT,Male,www.linkedin.com/Meier,Meier,PALMER,313,35,130,,5
Harley-Davidson Inc.,70-510-7695,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,5447903739,"Arts, Entertainment & Recreation",36047322,g.co,Divisional Head,Male,www.linkedin.com/Jimmie,Jimmie,REYNOLDS,430,39,36,,16
Harman International Industries Inc.,70-510-7696,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,9678312585,Business Management and Scientific Services,36047323,g.co,Senior Vice President - Personnel & HR,Male,www.linkedin.com/Matthew,Matthew,WHITE,962,44,69,,6
Harrah's Entertainment Inc.,70-510-7697,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,3860434917,MINING,36047324,g.co,Group Head - Policy & Chif Economist,Male,www.linkedin.com/Patsy,Patsy,LYNCH,522,53,184,,8
Harris Corp.,70-510-7698,5,91538 Del Sol Trail,Bakersfield,Washington,WA,United States,2260896077,Electrical & Electronics,36047325,g.co,Head - Administration,Male,www.linkedin.com/Si,Si,HUNTER,107,37,126,,6
Harsco Corp.,70-510-7699,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,3173366534,"Real Estate, Rental & Leasing",36047326,g.co,Deputy General Manager - Technology,Male,www.linkedin.com/Frazier,Frazier,BALDWIN,569,32,65,,19
Hartford Financial Services Group Inc.,70-510-7700,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,5518810495,Business Management and Scientific Services,36047327,g.co,Head - Computer Science,Male,www.linkedin.com/Laurens,Laurens,TODD,183,62,53,,9
Hasbro Inc.,70-510-7701,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,1586226945,Banking,36047328,g.co,Development Manager,Female,www.linkedin.com/Alane,Alane,BOOTH,367,40,33,,11
Hawaiian Electric Industries Inc.,70-510-7702,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,9440873035,Business Management and Scientific Services,36047329,g.co,General Manager - Ps,Female,www.linkedin.com/Tara,Tara,BALL,775,45,101,,17
HCA Inc.,70-510-7703,5,91538 Del Sol Trail,Bakersfield,Alaska,AK,United States,3683275834,Finance & Insurance,36047330,g.co,Manager - Risk Management,Female,www.linkedin.com/Melisent,Melisent,PARK,273,53,53,,12
Health Management Associates Inc.,70-510-7704,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,1751915734,Banking,36047331,g.co,Executive VP HEAD,Female,www.linkedin.com/Vinita,Vinita,JONES,122,23,94,,16
Health Net Inc.,70-510-7705,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,6854607308,Construction & Engineering Services,36047332,g.co,Executive Director - Finance & Accounts,Female,www.linkedin.com/Hermione,Hermione,CRAIG,816,32,38,,11
Healthsouth Corp,70-510-7706,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,3928196089,Accommodation & Food Services,36047333,g.co,Assistant General Manager - Marketing,Male,www.linkedin.com/Ruben,Ruben,WELCH,597,67,54,,15
Henry Schein Inc.,70-510-7707,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,4658466071,"Arts, Entertainment & Recreation",36047334,g.co,Global Head - IT,Female,www.linkedin.com/Tatiania,Tatiania,WILKINSON,339,43,60,,12
Hercules Inc.,70-510-7708,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,4334143995,Construction & Engineering Services,36047335,g.co,Head - ERP,Male,www.linkedin.com/Gerrard,Gerrard,SHERMAN,913,41,131,,17
Herman Miller Inc.,70-510-7709,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,8610951374,Diversified,36047336,g.co,Senior Assistant - Technical,Female,www.linkedin.com/Frieda,Frieda,RICHARDSON,833,58,123,,7
Hershey Foods Corp.,70-510-7710,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,4796363239,Finance & Insurance,36047337,g.co,Director Finance & Financial Adviser,Male,www.linkedin.com/Mario,Mario,COUNTY,622,39,116,,5
Hewlett-Packard Company,70-510-7711,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,3658588050,"Arts, Entertainment & Recreation",36047338,g.co,Managing Director - Institutional B,Male,www.linkedin.com/Thedric,Thedric,PIERCE,107,53,67,,12
Hibernia Corp.,70-510-7712,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,5445287908,Diversified,36047339,g.co,General Manager - Corporate Finance & IT,Female,www.linkedin.com/Julianne,Julianne,SHARP,306,44,142,,19
Hillenbrand Industries Inc.,70-510-7713,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,2468691469,Government,36047340,g.co,Assistant Technical - IT,Male,www.linkedin.com/Abby,Abby,CHURCH,831,29,152,,12
Hilton Hotels Corp.,70-510-7714,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,8526269611,Construction & Engineering Services,36047341,g.co,General Manager - C & Ib,Male,www.linkedin.com/Winfred,Winfred,ROBERTSON,738,36,138,,6
Hollywood Entertainment Corp.,70-510-7715,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,1400327990,Construction & Engineering Services,36047342,g.co,Systems Analyst,Male,www.linkedin.com/Salomo,Salomo,AUSTIN,190,40,140,,18
Home Depot Inc.,70-510-7716,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,6262843484,Information & Media,36047343,g.co,Assistant General Manager & Head -,Female,www.linkedin.com/Eadith,Eadith,ROBINSON,587,40,56,,8
Hon Industries Inc.,70-510-7717,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,1427496688,Telecommunications,36047344,g.co,President & Group Chief Finance Off,Female,www.linkedin.com/LeeAnn,LeeAnn,PERRY,984,32,145,,7
Honeywell International Inc.,70-510-7718,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,2382349861,Telecommunications,36047345,g.co,General Manager - Chief Executive O,Female,www.linkedin.com/Jeanne,Jeanne,BRADLEY,805,57,190,,19
Hormel Foods Corp.,70-510-7719,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,5371991867,WHOLESALE & RETAIL TRADE,36047346,g.co,Senior Director - Manufacturing,Female,www.linkedin.com/Jami,Jami,HAMMOND,119,69,178,,13
Host Marriott Corp.,70-510-7720,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,7675088263,Manufacturing,36047347,g.co,Director - Production,Female,www.linkedin.com/Illa,Illa,FIELD,444,28,135,,18
Household International Corp.,70-510-7721,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,3175950111,Finance & Insurance,36047348,g.co,Service Delivery Manager,Female,www.linkedin.com/Elfrieda,Elfrieda,FOWLER,115,47,175,,10
Hovnanian Enterprises Inc.,70-510-7722,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,8594614216,WHOLESALE & RETAIL TRADE,36047349,g.co,Executive - HR,Male,www.linkedin.com/Hussein,Hussein,KELLY,852,63,111,,8
Hub Group Inc.,70-510-7723,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,5145634490,Construction & Engineering Services,36047350,g.co,Associate Executive - IT,Male,www.linkedin.com/Parsifal,Parsifal,CHARLES,304,36,91,,19
Hubbell Inc.,70-510-7724,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,6287341764,Utilities & Waste Management,36047351,g.co,Head - Administration,Female,www.linkedin.com/Ilsa,Ilsa,BRYAN,170,29,38,,8
Hughes Supply Inc.,70-510-7725,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,7379004754,"Arts, Entertainment & Recreation",36047352,g.co,Principal Technology Specialist,Female,www.linkedin.com/Camilla,Camilla,ROBERT,471,59,183,,8
Humana Inc.,70-510-7726,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,6748091659,Telecommunications,36047353,g.co,Head - IT Applications,Male,www.linkedin.com/Dominic,Dominic,GOULD,490,63,190,,7
Huntington Bancshares Inc.,70-510-7727,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,2873228295,Transport & Warehousing,36047354,g.co,Assistant Manager - IT Solutions,Female,www.linkedin.com/Lauralee,Lauralee,PARSONS,109,41,137,,10
Idacorp Inc.,70-510-7728,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,4784659678,Transport & Warehousing,36047355,g.co,General Manager - Sales & Marketing,Male,www.linkedin.com/Gerold,Gerold,CITY,305,41,121,,19
IDT Corporation,70-510-7729,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,9025180868,Manufacturing,36047356,g.co,Deputy General Manager - Ppic,Female,www.linkedin.com/Cherrita,Cherrita,JAMES,881,66,111,,19
IKON Office Solutions Inc.,70-510-7730,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,9693215780,Telecommunications,36047357,g.co,CHIEF PEOPLE OFFICER,Male,www.linkedin.com/Dougie,Dougie,MORTON,254,35,114,,18
Illinois Tool Works Inc.,70-510-7731,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,6862280180,Finance & Insurance,36047358,g.co,Senior Project Manager,Male,www.linkedin.com/Yard,Yard,HOLMES,983,53,42,,18
IMC Global Inc.,70-510-7732,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,8328961990,Diversified,36047359,g.co,Director - Product Design,Female,www.linkedin.com/Judith,Judith,FREEMAN,835,34,44,,12
Imperial Sugar Company,70-510-7733,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,8779614863,MINING,36047360,g.co,Finance - Head,Male,www.linkedin.com/Alec,Alec,HUGHES,659,51,161,,17
IMS Health Inc.,70-510-7734,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,8772609662,"Arts, Entertainment & Recreation",36047361,g.co,Head - Credit,Female,www.linkedin.com/Aggy,Aggy,FRANCIS,255,37,156,,9
Ingles Market Inc,70-510-7735,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,3469160601,Banking,36047362,g.co,Senior Network Administrator,Female,www.linkedin.com/Hedy,Hedy,SMITH,998,53,73,,15
Ingram Micro Inc.,70-510-7736,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,2113011094,Utilities & Waste Management,36047363,g.co,General Manager - Technical,Male,www.linkedin.com/Herman,Herman,MYERS,955,54,151,,14
Insight Enterprises Inc.,70-510-7737,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,6506397157,Telecommunications,36047364,g.co,Senior Manager - IT Strategy Consul,Female,www.linkedin.com/Gillian,Gillian,GRIFFIN,186,38,84,,16
Integrated Electrical Services Inc.,70-510-7738,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,8628497560,Transport & Warehousing,36047365,g.co,Additional General Manager - IT,Male,www.linkedin.com/Merwin,Merwin,HARRISON,266,67,165,,5
Intel Corporation,70-510-7739,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,9199771693,Business Management and Scientific Services,36047366,g.co,Head - ERP,Male,www.linkedin.com/Hartley,Hartley,STEVENS,491,69,97,,9
International Paper Co.,70-510-7740,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,3422507539,Electrical & Electronics,36047367,g.co,Marketing Manager,Male,www.linkedin.com/Rabbi,Rabbi,GREGORY,290,54,178,,13
Interpublic Group of Companies Inc.,70-510-7741,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,2837977147,"Arts, Entertainment & Recreation",36047368,g.co,Executive Vice President - Integrated Product Deve,Male,www.linkedin.com/Bartel,Bartel,JOHNSON,934,20,128,,7
Interstate Bakeries Corporation,70-510-7742,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,9917702504,WHOLESALE & RETAIL TRADE,36047369,g.co,Head Of Department - Computers,Female,www.linkedin.com/Noreen,Noreen,BELL,257,50,38,,12
International Business Machines Corp.,70-510-7743,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,9634610334,MINING,36047370,g.co,Head - IT & Finance,Male,www.linkedin.com/Julius,Julius,CRAWFORD,769,57,86,,13
International Flavors & Fragrances Inc.,70-510-7744,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,9172503835,Utilities & Waste Management,36047371,g.co,Senior Vice President - HR & QMG fo,Female,www.linkedin.com/Angelle,Angelle,SCOTT,310,63,48,,18
