Company Name,DUNS Number,Address: line1,Address: line2,City,State/Province,State/Province ISO code,Country,Annual Sales,Industry,SIC Code,Website,Contact Job Title,Gender,Personal Linkedin Link,Contact First Name,Contact Last Name,No of PCs,No of Servers,No of Colur Printers,Major Network Brand,No of Laser Printers
Genesis Health Ventures Inc.,70-610-7667,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,1949010735,Personal & Other Services,36047294,g.co,Manager - Team,Female,www.linkedin.com/Carmelia,Carmelia,NEWMAN,177,24,97,,13
Gentek Inc.,70-610-7668,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,4083159078,Accommodation & Food Services,36047295,g.co,Assistant Deputy General,Male,www.linkedin.com/Michel,Michel,ANDREWS,254,29,153,,6
Gentiva Health Services Inc.,70-610-7669,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,6991890898,Accommodation & Food Services,36047296,g.co,Facilities Manager,Male,www.linkedin.com/Edward,Edward,HOWELL,195,32,178,,14
Genuine Parts Company,70-610-7670,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,1743762927,Accommodation & Food Services,36047297,g.co,Vice President - Corporate Planning,Male,www.linkedin.com/Johnnie,Johnnie,SHAW,571,31,56,,10
Genuity Inc.,70-610-7671,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,3169228993,Information & Media,36047298,g.co,IT - Project Manager,Female,www.linkedin.com/Maridel,Maridel,RICE,737,35,150,,9
Genzyme Corporation,70-610-7672,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,4269413066,Electrical & Electronics,36047299,g.co,Senior Vice President & Global Head,Female,www.linkedin.com/Devina,Devina,RUSSELL,286,46,98,,13
Georgia Gulf Corporation,70-610-7673,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,4462584876,Electrical & Electronics,36047300,g.co,Dgm - IT,Male,www.linkedin.com/Marven,Marven,WILKINSON,730,52,98,,10
Georgia-Pacific Corporation,70-610-7674,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,4604006619,Finance & Insurance,36047301,g.co,Chief Marketing Officer Aluminium,Male,www.linkedin.com/Bob,Bob,ISLAND,495,27,149,,16
Gillette Company,70-610-7675,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,2983107755,Accommodation & Food Services,36047302,g.co,Chief Systems Assistant,Female,www.linkedin.com/Gunilla,Gunilla,ADAMS,935,56,93,,13
Gold Kist Inc.,70-610-7676,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,2380642752,Banking,36047303,g.co,Chief Human Resource Officer,Male,www.linkedin.com/Anatol,Anatol,ATKINSON,797,67,195,,19
Golden State Bancorp Inc.,70-610-7677,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,1685870396,Construction & Engineering Services,36047304,g.co,Administrator - Networks,Female,www.linkedin.com/Bev,Bev,COUNTY,420,58,103,,11
Golden West Financial Corporation,70-610-7678,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,1957175366,Manufacturing,36047305,g.co,Co. Secretary & GM - finance,Female,www.linkedin.com/Codi,Codi,HILL,139,67,148,,6
Goldman Sachs Group Inc.,70-610-7679,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,4601935344,Diversified,36047306,g.co,Assistant - IT,Female,www.linkedin.com/Crissy,Crissy,DOUGLAS,997,44,126,,9
Goodrich Corporation,70-610-7680,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,4883916163,Finance & Insurance,36047307,g.co,Systems Administrator - Consultant,Male,www.linkedin.com/Timothee,Timothee,WALLACE,259,30,39,,11
The Goodyear Tire & Rubber Company,70-610-7681,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,9995993724,Construction & Engineering Services,36047308,g.co,Senior Vice President & Head - Biologics,Female,www.linkedin.com/Leandra,Leandra,FLEMING,510,61,72,,19
Granite Construction Incorporated,70-610-7682,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,4723953304,Electrical & Electronics,36047309,g.co,Chief Manager - System,Male,www.linkedin.com/Haywood,Haywood,MORRIS,290,50,48,,16
Graybar Electric Company Inc.,70-610-7683,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,2059745838,Utilities & Waste Management,36047310,g.co,Senior Engineer - Engineering,Female,www.linkedin.com/Cherianne,Cherianne,STEPHENS,135,56,193,,14
Great Lakes Chemical Corporation,70-610-7684,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,2928145879,MINING,36047311,g.co,General Manager - Hr & Administrato,Male,www.linkedin.com/Sigfrid,Sigfrid,MORTON,520,42,63,,8
Great Plains Energy Inc.,70-610-7685,5,91538 Del Sol Trail,Bakersfield,New Jersey,NJ,United States,2382375255,Electrical & Electronics,36047312,g.co,President Head - Electrical & Maintenance,Female,www.linkedin.com/Emmalynne,Emmalynne,THOMAS,928,50,59,,5
GreenPoint Financial Corp.,70-610-7686,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,7526417847,Education Services,36047313,g.co,Lecturer & System Analyst,Male,www.linkedin.com/Carl,Carl,POTTER,946,38,46,,6
Greif Bros. Corporation,70-610-7687,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,6572869353,"Arts, Entertainment & Recreation",36047314,g.co,Lead - AM Tech Ops,Male,www.linkedin.com/Raymund,Raymund,THOMAS,153,50,112,,20
Grey Global Group Inc.,70-610-7688,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,2555475444,Electrical & Electronics,36047315,g.co,Global Head - HR,Male,www.linkedin.com/Mead,Mead,POWELL,513,49,134,,13
Group 1 Automotive Inc.,70-610-7689,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,3384557369,Diversified,36047316,g.co,Deputy Manager - Project Engineering,Male,www.linkedin.com/Paige,Paige,RILEY,133,33,168,,19
Guidant Corporation,70-610-7690,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,3988495660,Personal & Other Services,36047317,g.co,Senior Area Technical Manager,Female,www.linkedin.com/Mimi,Mimi,MILLER,231,59,165,,7
H&R Block Inc.,70-610-7691,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,1925399952,Government,36047318,g.co,General Manager - Corporate Connect,Male,www.linkedin.com/Woodie,Woodie,TURNER,203,51,45,,7
H.B. Fuller Company,70-610-7692,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,2744868426,Education Services,36047319,g.co,Administrator Associate,Male,www.linkedin.com/Weider,Weider,BARRETT,700,23,47,,6
H.J. Heinz Company,70-610-7693,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,7903278212,Electrical & Electronics,36047320,g.co,Executive - Administration,Female,www.linkedin.com/Abagail,Abagail,GREEN,977,35,174,,14
Halliburton Co.,70-610-7694,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,6829754849,Accommodation & Food Services,36047321,g.co,Systems Administrator - Consultant,Male,www.linkedin.com/Erhart,Erhart,BRIEN,313,35,130,,5
Harley-Davidson Inc.,70-610-7695,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,1978626908,Business Management and Scientific Services,36047322,g.co,Senior Executive Director,Female,www.linkedin.com/Lanna,Lanna,WARNER,430,39,36,,16
Harman International Industries Inc.,70-610-7696,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,8238879705,Information & Media,36047323,g.co,Assistant Regional Manager,Female,www.linkedin.com/Maritsa,Maritsa,HAYES,962,44,69,,6
Harrah's Entertainment Inc.,70-610-7697,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,6237461830,Manufacturing,36047324,g.co,Director - Business Technology,Male,www.linkedin.com/Murdoch,Murdoch,PARK,522,53,184,,8
Harris Corp.,70-610-7698,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,7200997545,Electrical & Electronics,36047325,g.co,General Manager International IT,Male,www.linkedin.com/Matteo,Matteo,FLETCHER,107,37,126,,6
Harsco Corp.,70-610-7699,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,5905393285,IT Supplier,36047326,g.co,Executive President - Finance,Male,www.linkedin.com/Bartholomew,Bartholomew,PALMER,569,32,65,,19
Hartford Financial Services Group Inc.,70-610-7700,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,5444863531,Personal & Other Services,36047327,g.co,Senior Vice President & Head - Mark,Female,www.linkedin.com/Rachael,Rachael,WOODS,183,62,53,,9
Hasbro Inc.,70-610-7701,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,5082568494,Business Management and Scientific Services,36047328,g.co,Senior General Manager - Finance,Male,www.linkedin.com/Shadow,Shadow,BROS,367,40,33,,11
Hawaiian Electric Industries Inc.,70-610-7702,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,6972128653,WHOLESALE & RETAIL TRADE,36047329,g.co,Vice President & Head India Operations,Male,www.linkedin.com/Shannon,Shannon,COX,775,45,101,,17
HCA Inc.,70-610-7703,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,3274974504,Personal & Other Services,36047330,g.co,Manager - Recruitment,Female,www.linkedin.com/Eirena,Eirena,HUGHES,273,53,53,,12
Health Management Associates Inc.,70-610-7704,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,8998611514,Diversified,36047331,g.co,Officer - Accounts,Male,www.linkedin.com/Erin,Erin,SPENCER,122,23,94,,16
Health Net Inc.,70-610-7705,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,4172211867,Accommodation & Food Services,36047332,g.co,Assistant Vice President - Engineering Equipment Business,Female,www.linkedin.com/Gale,Gale,MURPHY,816,32,38,,11
Healthsouth Corp,70-610-7706,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,5960337566,Banking,36047333,g.co,Assistant Manager - Finance,Male,www.linkedin.com/Parrnell,Parrnell,PIERCE,597,67,54,,15
Henry Schein Inc.,70-610-7707,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,9335165899,Education Services,36047334,g.co,Project Manager - IT,Male,www.linkedin.com/Rabi,Rabi,PHILLIPS,339,43,60,,12
Hercules Inc.,70-610-7708,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,7537649656,Finance & Insurance,36047335,g.co,Consultant - Technical,Female,www.linkedin.com/Dynah,Dynah,DAY,913,41,131,,17
Herman Miller Inc.,70-610-7709,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,7627626162,Electrical & Electronics,36047336,g.co,Administrator IT - System,Female,www.linkedin.com/Marsha,Marsha,BAILEY,833,58,123,,7
Hershey Foods Corp.,70-610-7710,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,8148923837,Personal & Other Services,36047337,g.co,Senior Systems Administrator - IT,Female,www.linkedin.com/Jordana,Jordana,CAMPBELL,622,39,116,,5
Hewlett-Packard Company,70-610-7711,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,4456840816,Diversified,36047338,g.co,Senior Director - Manufacturing,Male,www.linkedin.com/Serge,Serge,LLOYD,107,53,67,,12
Hibernia Corp.,70-610-7712,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,2919740168,"Real Estate, Rental & Leasing",36047339,g.co,Associate Consultant,Male,www.linkedin.com/Greg,Greg,HILL,306,44,142,,19
Hillenbrand Industries Inc.,70-610-7713,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,4862936145,Finance & Insurance,36047340,g.co,Director - Personal,Male,www.linkedin.com/Evelyn,Evelyn,COLE,831,29,152,,12
Hilton Hotels Corp.,70-610-7714,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,1448236333,Business Management and Scientific Services,36047341,g.co,Manager - Finance,Male,www.linkedin.com/Judith,Judith,COLE,738,36,138,,6
Hollywood Entertainment Corp.,70-610-7715,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,1618636563,Health & Community Services,36047342,g.co,Senior Vice President - Corporate Technology Centr,Male,www.linkedin.com/Clemens,Clemens,SIMPSON,190,40,140,,18
Home Depot Inc.,70-610-7716,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,4760694612,Banking,36047343,g.co,Vice President - SAP,Female,www.linkedin.com/Margy,Margy,GRAY,587,40,56,,8
Hon Industries Inc.,70-610-7717,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,5595493593,Information & Media,36047344,g.co,Basis Administrator,Male,www.linkedin.com/Silvester,Silvester,ALEXANDER,984,32,145,,7
Honeywell International Inc.,70-610-7718,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,2088241477,Government,36047345,g.co,Business Development Manager,Male,www.linkedin.com/Wilson,Wilson,KENNEDY,805,57,190,,19
Hormel Foods Corp.,70-610-7719,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,5117238710,Construction & Engineering Services,36047346,g.co,Executive Vice President - Finance,Male,www.linkedin.com/Michail,Michail,REED,119,69,178,,13
Host Marriott Corp.,70-610-7720,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,9268557617,Business Management and Scientific Services,36047347,g.co,Director - Business Development & HR,Female,www.linkedin.com/Yetty,Yetty,CITY,444,28,135,,18
Household International Corp.,70-610-7721,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,8371407230,Telecommunications,36047348,g.co,Group Executive Vice President - Strategy HR,Female,www.linkedin.com/Mairead,Mairead,STEVENS,115,47,175,,10
Hovnanian Enterprises Inc.,70-610-7722,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,4171405464,IT Supplier,36047349,g.co,Solution Specialist,Male,www.linkedin.com/Gunner,Gunner,FORD,852,63,111,,8
Hub Group Inc.,70-610-7723,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,8567615998,Finance & Insurance,36047350,g.co,Director - Technical & Operation,Female,www.linkedin.com/Bessy,Bessy,GEORGE,304,36,91,,19
Hubbell Inc.,70-610-7724,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,1379937900,WHOLESALE & RETAIL TRADE,36047351,g.co,Senior Manager - Material Management,Male,www.linkedin.com/Rupert,Rupert,SHAW,170,29,38,,8
Hughes Supply Inc.,70-610-7725,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,2772004972,Personal & Other Services,36047352,g.co,General Manager - Sales & Marketing,Female,www.linkedin.com/Henrieta,Henrieta,PARK,471,59,183,,8
Humana Inc.,70-610-7726,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,5172070624,Electrical & Electronics,36047353,g.co,Chief General Manager - Materials,Male,www.linkedin.com/Zane,Zane,PARKER,490,63,190,,7
Huntington Bancshares Inc.,70-610-7727,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,9754719459,Diversified,36047354,g.co,Union Minister For Chemicals & Fertilizers,Male,www.linkedin.com/French,French,ELLIOTT,109,41,137,,10
Idacorp Inc.,70-610-7728,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,9531777745,Banking,36047355,g.co,General Manager - Corporate IT,Male,www.linkedin.com/Thomas,Thomas,SIMMONS,305,41,121,,19
IDT Corporation,70-610-7729,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,4314455757,Education Services,36047356,g.co,Deputy General Manager - Data Centre,Male,www.linkedin.com/Philip,Philip,LAWRENCE,881,66,111,,19
IKON Office Solutions Inc.,70-610-7730,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,9200409720,Health & Community Services,36047357,g.co,Director - Technical & Acting Chief Managing Direc,Female,www.linkedin.com/Ilse,Ilse,WILLIAM,254,35,114,,18
Illinois Tool Works Inc.,70-610-7731,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,9488283335,Business Management and Scientific Services,36047358,g.co,Head - Hr & Administration,Male,www.linkedin.com/Irvine,Irvine,OWEN,983,53,42,,18
IMC Global Inc.,70-610-7732,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,2352349046,Business Management and Scientific Services,36047359,g.co,Director - Computer Science,Female,www.linkedin.com/Malinde,Malinde,CARR,835,34,44,,12
Imperial Sugar Company,70-610-7733,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,8388066335,Information & Media,36047360,g.co,Engineer - Design & Power Plant Aut,Female,www.linkedin.com/Emmaline,Emmaline,OWENS,659,51,161,,17
IMS Health Inc.,70-610-7734,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,9897474066,Utilities & Waste Management,36047361,g.co,Deputy Manager - IT,Female,www.linkedin.com/Antoinette,Antoinette,CRAWFORD,255,37,156,,9
Ingles Market Inc,70-610-7735,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,4134826840,Information & Media,36047362,g.co,Senior Manager - Sales,Male,www.linkedin.com/Gonzales,Gonzales,FELLOWS,998,53,73,,15
Ingram Micro Inc.,70-610-7736,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,6116152019,Electrical & Electronics,36047363,g.co,Officer - IT,Female,www.linkedin.com/Bennie,Bennie,BURNS,955,54,151,,14
Insight Enterprises Inc.,70-610-7737,5,91538 Del Sol Trail,Bakersfield,Virgin Islands,VI,United States,6439143230,Business Management and Scientific Services,36047364,g.co,Senior Systems Engineer,Male,www.linkedin.com/Jamey,Jamey,KELLY,186,38,84,,16
Integrated Electrical Services Inc.,70-610-7738,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,8878575719,Transport & Warehousing,36047365,g.co,Head - Systems,Male,www.linkedin.com/Lazarus,Lazarus,COLLEGE,266,67,165,,5
Intel Corporation,70-610-7739,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,4997872940,Government,36047366,g.co,Manager - HR,Female,www.linkedin.com/Maible,Maible,ROSE,491,69,97,,9
International Paper Co.,70-610-7740,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,3845148645,WHOLESALE & RETAIL TRADE,36047367,g.co,Manager - Business Development - AP,Female,www.linkedin.com/Donnie,Donnie,BUCHANAN,290,54,178,,13
Interpublic Group of Companies Inc.,70-610-7741,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,8292310752,"Arts, Entertainment & Recreation",36047368,g.co,Deputy Director,Male,www.linkedin.com/Silvanus,Silvanus,PORTER,934,20,128,,7
Interstate Bakeries Corporation,70-610-7742,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,2130914987,Utilities & Waste Management,36047369,g.co,Senio Vice President - Marketing,Male,www.linkedin.com/Bealle,Bealle,PIERCE,257,50,38,,12
International Business Machines Corp.,70-610-7743,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,1745568248,Personal & Other Services,36047370,g.co,Head - Business Operations,Female,www.linkedin.com/Heda,Heda,GOULD,769,57,86,,13
International Flavors & Fragrances Inc.,70-610-7744,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,2436846036,IT Supplier,36047371,g.co,Opportunity Manager,Female,www.linkedin.com/Jessamine,Jessamine,HOWELL,310,63,48,,18
International Multifoods Corporation,70-610-7745,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,9398654682,MINING,36047372,g.co,Executive - Customer Care,Female,www.linkedin.com/Manda,Manda,CLAY,112,29,177,,10
Intuit Inc.,70-610-7746,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,7095660608,Business Management and Scientific Services,36047373,g.co,Country Head,Female,www.linkedin.com/Mireielle,Mireielle,HOWELL,818,48,34,,20
IT Group Inc.,70-610-7747,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,9642173536,Banking,36047374,g.co,Assistant Manager - Systems,Male,www.linkedin.com/Bo,Bo,JENKINS,838,31,152,,17
